iter	Passed	Remaining
3214	237809	132034
3215	237888	131963
3216	237961	131888
3217	238043	131819
3218	238111	131741
3219	238200	131675
3220	238294	131613
3221	238359	131534
3222	238436	131462
3223	238494	131379
3224	238576	131309
3225	238660	131240
3226	238756	131179
3227	238829	131104
3228	238915	131037
3229	238994	130966
3230	239078	130897
3231	239137	130815
3232	239221	130746
3233	239286	130667
3234	239366	130597
3235	239440	130523
3236	239512	130447
3237	239579	130370
3238	239653	130296
3239	239731	130224
3240	239801	130148
3241	239877	130075
3242	239962	130007
3243	240041	129935
3244	240104	129856
3245	240174	129780
3246	240254	129709
3247	240320	129631
3248	240393	129556
3249	240469	129483
3250	240547	129411
3251	240625	129339
3252	240707	129270
3253	240786	129198
3254	240858	129123
3255	240930	129048
3256	241000	128972
3257	241061	128891
3258	241140	128820
3259	241215	128747
3260	241296	128676
3261	241363	128598
3262	241437	128524
3263	241508	128449
3264	241593	128381
3265	241657	128302
3266	241731	128228
3267	241803	128153
3268	241872	128076
3269	241951	128005
3270	242015	127925
3271	242094	127854
3272	242178	127785
3273	242249	127709
3274	242322	127635
3275	242396	127561
3276	242466	127485
3277	242528	127405
3278	242611	127336
3279	242676	127257
3280	242751	127183
3281	242820	127107
3282	242901	127036
3283	242962	126955
3284	243041	126884
3285	243110	126807
3286	243175	126729
3287	243246	126653
3288	243311	126575
3289	243373	126495
3290	243442	126418
3291	243506	126339
3292	243591	126270
3293	243661	126194
3294	243731	126118
3295	243792	126038
3296	243861	125961
3297	243934	125887
3298	244003	125810
3299	244064	125730
3300	244150	125662
3301	244225	125588
3302	244305	125518
3303	244381	125445
3304	244466	125376
3305	244541	125303
3306	244620	125232
3307	244698	125160
3308	244766	125083
3309	244833	125005
3310	244915	124935
3311	244988	124861
3312	245052	124782
3313	245132	124711
3314	245223	124645
3315	245298	124572
3316	245368	124496
3317	245447	124425
3318	245558	124369
3319	245637	124298
3320	245712	124225
3321	245794	124155
3322	245861	124077
3323	245937	124004
3324	246012	123931
3325	246089	123858
3326	246174	123790
3327	246253	123718
3328	246327	123644
3329	246409	123574
3330	246484	123501
3331	246560	123428
3332	246635	123354
3333	246703	123277
3334	246772	123201
3335	246857	123132
3336	246930	123058
3337	247014	122989
3338	247079	122910
3339	247146	122833
3340	247219	122758
3341	247297	122686
3342	247367	122610
3343	247441	122536
3344	247516	122463
3345	247595	122391
3346	247671	122318
3347	247743	122243
3348	247824	122173
3349	247904	122102
3350	247971	122024
3351	248046	121951
3352	248139	121886
3353	248232	121822
3354	248329	121759
3355	248417	121691
3356	248500	121622
3357	248578	121550
3358	248677	121488
3359	248766	121421
3360	248860	121357
3361	248947	121289
3362	249033	121221
3363	249120	121153
3364	249205	121085
3365	249280	121011
3366	249386	120952
3367	249488	120892
3368	249563	120818
3369	249649	120750
3370	249739	120684
3371	249834	120620
3372	249927	120555
3373	250014	120486
3374	250100	120418
3375	250195	120354
3376	250277	120284
3377	250362	120215
3378	250437	120142
3379	250509	120066
3380	250587	119994
3381	250688	119933
3382	250757	119856
3383	250850	119791
3384	250931	119720
3385	251015	119651
3386	251106	119585
3387	251179	119510
3388	251245	119432
3389	251330	119363
3390	251409	119291
3391	251489	119220
3392	251569	119148
3393	251650	119078
3394	251753	119017
3395	251850	118954
3396	251929	118882
3397	252004	118808
3398	252096	118742
3399	252173	118669
3400	252249	118596
3401	252343	118531
3402	252424	118460
3403	252520	118396
3404	252598	118324
3405	252691	118259
3406	252785	118194
3407	252879	118129
3408	252962	118058
3409	253056	117994
3410	253132	117920
3411	253208	117847
3412	253275	117769
3413	253340	117691
3414	253433	117625
3415	253519	117557
3416	253601	117486
3417	253675	117412
3418	253741	117334
3419	253819	117261
3420	253901	117191
3421	253996	117126
3422	254082	117057
3423	254174	116991
3424	254250	116917
3425	254339	116850
3426	254414	116777
3427	254507	116711
3428	254578	116635
3429	254662	116565
3430	254734	116490
3431	254801	116412
3432	254881	116341
3433	254957	116267
3434	255032	116193
3435	255117	116124
3436	255183	116046
3437	255268	115977
3438	255359	115910
3439	255438	115838
3440	255510	115762
3441	255603	115697
3442	255684	115626
3443	255764	115554
3444	255851	115485
3445	255926	115411
3446	256012	115342
3447	256090	115270
3448	256165	115196
3449	256245	115124
3450	256325	115052
3451	256398	114978
3452	256480	114907
3453	256549	114830
3454	256632	114760
3455	256711	114688
3456	256798	114619
3457	256889	114552
3458	256968	114480
3459	257048	114408
3460	257122	114334
3461	257202	114262
3462	257267	114184
3463	257339	114108
3464	257429	114041
3465	257511	113970
3466	257596	113900
3467	257686	113833
3468	257767	113762
3469	257847	113690
3470	257931	113620
3471	258022	113553
3472	258105	113483
3473	258186	113411
3474	258259	113336
3475	258339	113265
3476	258432	113199
3477	258511	113126
3478	258595	113056
3479	258677	112985
3480	258758	112914
3481	258843	112844
3482	258928	112774
3483	259037	112715
3484	259121	112645
3485	259195	112570
3486	259272	112497
3487	259345	112422
3488	259435	112355
3489	259533	112291
3490	259619	112221
3491	259708	112153
3492	259787	112081
3493	259876	112013
3494	259965	111944
3495	260047	111873
3496	260123	111800
3497	260213	111732
3498	260291	111659
3499	260375	111589
3500	260462	111520
3501	260538	111446
3502	260612	111372
3503	260700	111303
3504	260775	111229
3505	260855	111157
3506	260942	111088
3507	261030	111019
3508	261111	110948
3509	261203	110881
3510	261276	110806
3511	261349	110731
3512	261425	110657
3513	261498	110582
3514	261582	110512
3515	261670	110443
3516	261751	110371
3517	261833	110300
3518	261914	110228
3519	262000	110159
3520	262083	110088
3521	262154	110012
3522	262228	109937
3523	262314	109868
3524	262387	109793
3525	262460	109718
3526	262537	109645
3527	262605	109567
3528	262693	109499
3529	262777	109428
3530	262847	109352
3531	262939	109284
3532	263005	109207
3533	263085	109134
3534	263174	109066
3535	263248	108992
3536	263316	108914
3537	263402	108845
3538	263469	108767
3539	263549	108695
3540	263626	108622
3541	263715	108553
3542	263789	108478
3543	263866	108405
3544	263948	108334
3545	264018	108258
3546	264105	108188
3547	264199	108122
3548	264291	108054
3549	264386	107988
3550	264470	107918
3551	264556	107848
3552	264634	107775
3553	264722	107706
3554	264809	107637
3555	264890	107565
3556	264959	107488
3557	265041	107417
3558	265120	107344
3559	265204	107273
3560	265281	107200
3561	265365	107129
3562	265444	107057
3563	265532	106987
3564	265619	106918
3565	265705	106848
3566	265786	106776
3567	265866	106704
3568	265958	106636
3569	266041	106565
3570	266136	106499
3571	266214	106426
3572	266287	106350
3573	266366	106278
3574	266460	106211
3575	266552	106143
3576	266641	106075
3577	266725	106004
3578	266821	105938
3579	266904	105867
3580	266971	105789
3581	267055	105718
3582	267130	105644
3583	267214	105573
3584	267300	105503
3585	267383	105432
3586	267456	105357
3587	267526	105280
3588	267616	105212
3589	267707	105144
3590	267791	105073
3591	267860	104996
3592	267934	104921
3593	268021	104852
3594	268107	104781
3595	268188	104709
3596	268285	104644
3597	268362	104570
3598	268444	104498
3599	268522	104425
3600	268623	104361
3601	268707	104290
3602	268802	104223
3603	268875	104148
3604	268958	104076
3605	269038	104004
3606	269122	103933
3607	269222	103868
3608	269328	103806
3609	269414	103735
3610	269487	103660
3611	269570	103589
3612	269665	103522
3613	269748	103450
3614	269822	103376
3615	269914	103307
3616	269991	103234
3617	270069	103160
3618	270162	103093
3619	270245	103021
3620	270313	102944
3621	270402	102875
3622	270485	102803
3623	270568	102732
3624	270649	102660
3625	270731	102588
3626	270810	102515
3627	270896	102444
3628	270975	102371
3629	271047	102296
3630	271133	102225
3631	271222	102156
3632	271307	102085
3633	271400	102017
3634	271483	101946
3635	271558	101871
3636	271644	101801
3637	271729	101730
3638	271816	101660
3639	271900	101589
3640	271985	101518
3641	272057	101442
3642	272140	101371
3643	272229	101301
3644	272314	101230
3645	272394	101157
3646	272478	101086
3647	272559	101014
3648	272648	100945
3649	272726	100871
3650	272807	100799
3651	272891	100727
3652	272985	100660
3653	273073	100590
3654	273154	100517
3655	273231	100443
3656	273303	100368
3657	273386	100296
3658	273459	100220
3659	273538	100148
3660	273614	100073
3661	273690	99999
3662	273773	99927
3663	273857	99856
3664	273944	99785
3665	274029	99714
3666	274124	99647
3667	274210	99577
3668	274294	99505
3669	274381	99435
3670	274470	99365
3671	274554	99294
3672	274637	99222
3673	274718	99150
3674	274784	99071
3675	274865	98999
3676	274937	98923
3677	275022	98852
3678	275112	98783
3679	275199	98712
3680	275276	98638
3681	275355	98565
3682	275440	98494
3683	275540	98428
3684	275616	98354
3685	275704	98284
3686	275794	98214
3687	275870	98140
3688	275942	98064
3689	276032	97995
3690	276115	97923
3691	276205	97853
3692	276287	97781
3693	276376	97711
3694	276460	97640
3695	276533	97564
3696	276609	97490
3697	276688	97417
3698	276769	97344
3699	276845	97270
3700	276915	97193
3701	276999	97121
3702	277087	97051
3703	277170	96979
3704	277246	96905
3705	277316	96828
3706	277405	96759
3707	277486	96686
3708	277578	96617
3709	277659	96544
3710	277749	96475
3711	277839	96405
3712	277911	96329
3713	278006	96261
3714	278102	96194
3715	278188	96123
3716	278261	96047
3717	278336	95972
3718	278424	95902
3719	278513	95832
3720	278606	95763
3721	278674	95686
3722	278759	95615
3723	278841	95542
3724	278923	95470
3725	279005	95398
3726	279074	95321
3727	279158	95249
3728	279254	95181
3729	279323	95104
3730	279413	95034
3731	279505	94965
3732	279592	94895
3733	279681	94825
3734	279771	94755
3735	279860	94685
3736	279940	94611
3737	280032	94542
3738	280131	94476
3739	280207	94401
3740	280294	94330
3741	280375	94257
3742	280455	94184
3743	280536	94111
3744	280631	94043
3745	280711	93970
3746	280793	93897
3747	280884	93828
3748	280972	93757
3749	281056	93685
3750	281133	93611
3751	281221	93540
3752	281303	93468
3753	281388	93396
3754	281479	93326
3755	281566	93255
3756	281652	93184
3757	281733	93111
3758	281807	93036
3759	281901	92967
3760	281983	92894
3761	282051	92817
3762	282133	92744
3763	282205	92669
3764	282305	92602
3765	282387	92529
3766	282482	92460
3767	282558	92386
3768	282630	92310
3769	282708	92236
3770	282800	92167
3771	282882	92094
3772	282970	92023
3773	283041	91947
3774	283138	91879
3775	283233	91810
3776	283318	91739
3777	283387	91662
3778	283469	91589
3779	283552	91516
3780	283636	91444
3781	283724	91374
3782	283801	91299
3783	283890	91229
3784	283977	91157
3785	284069	91088
3786	284159	91018
3787	284254	90949
3788	284345	90879
3789	284432	90808
3790	284510	90734
3791	284608	90666
3792	284694	90594
3793	284781	90523
3794	284878	90455
3795	284963	90383
3796	285034	90307
3797	285107	90231
3798	285182	90156
3799	285265	90083
3800	285365	90016
3801	285449	89944
3802	285551	89877
3803	285642	89807
3804	285741	89740
3805	285824	89667
3806	285919	89598
3807	286014	89529
3808	286119	89463
3809	286205	89392
3810	286294	89321
3811	286393	89253
3812	286472	89179
3813	286564	89110
3814	286646	89036
3815	286712	88959
3816	286809	88890
3817	286899	88820
3818	286980	88746
3819	287065	88674
3820	287156	88604
3821	287228	88528
3822	287322	88458
3823	287405	88386
3824	287495	88315
3825	287582	88243
3826	287668	88172
3827	287752	88099
3828	287838	88028
3829	287934	87959
3830	288011	87884
3831	288084	87808
3832	288177	87738
3833	288268	87668
3834	288359	87598
3835	288450	87527
3836	288532	87454
3837	288634	87387
3838	288724	87316
3839	288810	87244
3840	288886	87169
3841	288969	87096
3842	289058	87026
3843	289134	86950
3844	289212	86876
3845	289298	86804
3846	289388	86733
3847	289477	86662
3848	289576	86594
3849	289670	86524
3850	289751	86451
3851	289838	86379
3852	289912	86304
3853	290004	86233
3854	290098	86164
3855	290200	86096
3856	290292	86026
3857	290375	85953
3858	290456	85879
3859	290531	85804
3860	290607	85729
3861	290704	85660
3862	290816	85596
3863	290904	85524
3864	290977	85448
3865	291062	85376
3866	291157	85306
3867	291241	85234
3868	291350	85168
3869	291436	85096
3870	291511	85020
3871	291594	84947
3872	291685	84877
3873	291765	84803
3874	291850	84730
3875	291960	84665
3876	292092	84606
3877	292183	84535
3878	292278	84466
3879	292405	84405
3880	292485	84331
3881	292564	84257
3882	292650	84185
3883	292743	84114
3884	292840	84045
3885	292922	83972
3886	293006	83899
3887	293083	83824
3888	293169	83751
3889	293257	83680
3890	293350	83609
3891	293438	83538
3892	293523	83465
3893	293606	83392
3894	293696	83320
3895	293783	83248
3896	293867	83175
3897	293981	83111
3898	294060	83036
3899	294161	82968
3900	294251	82897
3901	294334	82824
3902	294431	82754
3903	294515	82681
3904	294610	82611
3905	294678	82534
3906	294755	82459
3907	294835	82384
3908	294917	82311
3909	295009	82240
3910	295095	82167
3911	295190	82097
3912	295269	82023
3913	295337	81946
3914	295426	81874
3915	295527	81805
3916	295604	81730
3917	295694	81659
3918	295790	81589
3919	295874	81516
3920	295956	81442
3921	296036	81368
3922	296127	81297
3923	296217	81225
3924	296295	81151
3925	296380	81078
3926	296459	81003
3927	296539	80929
3928	296633	80858
3929	296719	80786
3930	296802	80712
3931	296890	80640
3932	296979	80568
3933	297072	80498
3934	297156	80424
3935	297258	80356
3936	297349	80285
3937	297437	80212
3938	297527	80141
3939	297611	80068
3940	297674	79989
3941	297756	79915
3942	297839	79841
3943	297931	79770
3944	298016	79697
3945	298084	79620
3946	298179	79549
3947	298275	79479
3948	298370	79409
3949	298461	79337
3950	298543	79263
3951	298641	79194
3952	298727	79121
3953	298810	79048
3954	298889	78973
3955	298979	78901
3956	299054	78825
3957	299149	78755
3958	299216	78677
3959	299289	78601
3960	299362	78525
3961	299448	78452
3962	299538	78380
3963	299608	78303
3964	299673	78224
3965	299766	78153
3966	299848	78079
3967	299927	78005
3968	300026	77935
3969	300111	77862
3970	300199	77790
3971	300284	77717
3972	300373	77644
3973	300452	77570
3974	300535	77496
3975	300627	77425
3976	300706	77350
3977	300802	77280
3978	300894	77208
3979	300968	77132
3980	301055	77059
3981	301142	76987
3982	301232	76915
3983	301314	76841
3984	301405	76769
3985	301485	76694
3986	301566	76620
3987	301650	76547
3988	301742	76475
3989	301825	76401
3990	301893	76324
3991	301988	76253
3992	302069	76179
3993	302147	76104
3994	302231	76030
3995	302320	75958
3996	302419	75888
3997	302498	75813
3998	302577	75738
3999	302673	75668
4000	302764	75596
4001	302856	75524
4002	302948	75453
4003	303025	75377
4004	303104	75302
4005	303173	75225
4006	303259	75152
4007	303337	75077
4008	303424	75004
4009	303507	74930
4010	303593	74857
4011	303686	74786
4012	303763	74710
4013	303862	74640
4014	303950	74568
4015	304045	74497
4016	304129	74423
4017	304219	74351
4018	304321	74282
4019	304408	74209
4020	304493	74135
4021	304580	74062
4022	304682	73993
4023	304770	73920
4024	304857	73847
4025	304935	73772
4026	305023	73699
4027	305106	73625
4028	305190	73551
4029	305293	73482
4030	305380	73409
4031	305478	73339
4032	305553	73263
4033	305648	73191
4034	305728	73117
4035	305811	73043
4036	305890	72968
4037	305965	72892
4038	306043	72816
4039	306139	72745
4040	306228	72673
4041	306312	72599
4042	306402	72527
4043	306490	72454
4044	306570	72379
4045	306661	72307
4046	306749	72234
4047	306839	72161
4048	306915	72086
4049	307005	72013
4050	307092	71940
4051	307181	71867
4052	307253	71790
4053	307339	71717
4054	307435	71646
4055	307520	71572
4056	307604	71498
4057	307696	71426
4058	307795	71356
4059	307878	71282
4060	307964	71208
4061	308045	71134
4062	308127	71059
4063	308200	70983
4064	308289	70910
4065	308384	70838
4066	308474	70766
4067	308569	70694
4068	308677	70626
4069	308757	70551
4070	308835	70476
4071	308920	70402
4072	309005	70328
4073	309095	70255
4074	309177	70181
4075	309270	70109
4076	309341	70032
4077	309423	69957
4078	309500	69882
4079	309591	69809
4080	309681	69737
4081	309752	69660
4082	309845	69588
4083	309943	69517
4084	310044	69446
4085	310142	69375
4086	310245	69306
4087	310336	69233
4088	310421	69159
4089	310517	69088
4090	310624	69019
4091	310712	68945
4092	310812	68875
4093	310906	68803
4094	311000	68731
4095	311075	68655
4096	311159	68581
4097	311240	68506
4098	311323	68431
4099	311400	68356
4100	311488	68282
4101	311559	68205
4102	311643	68131
4103	311726	68057
4104	311803	67981
4105	311883	67906
4106	311986	67836
4107	312091	67766
4108	312194	67696
4109	312285	67623
4110	312371	67549
4111	312456	67476
4112	312556	67405
4113	312648	67332
4114	312729	67257
4115	312808	67182
4116	312906	67111
4117	312989	67036
4118	313092	66966
4119	313173	66891
4120	313259	66817
4121	313362	66747
4122	313437	66671
4123	313524	66597
4124	313610	66523
4125	313702	66450
4126	313790	66377
4127	313884	66305
4128	313968	66230
4129	314055	66156
4130	314143	66083
4131	314229	66009
4132	314321	65936
4133	314418	65865
4134	314502	65790
4135	314591	65717
4136	314683	65644
4137	314780	65572
4138	314866	65498
4139	314954	65425
4140	315038	65350
4141	315124	65276
4142	315213	65203
4143	315310	65131
4144	315406	65059
4145	315501	64987
4146	315572	64910
4147	315652	64835
4148	315724	64758
4149	315819	64685
4150	315896	64610
4151	315986	64536
4152	316072	64462
4153	316156	64388
4154	316247	64315
4155	316329	64240
4156	316432	64169
4157	316536	64098
4158	316610	64022
4159	316683	63945
4160	316773	63872
4161	316866	63799
4162	316969	63728
4163	317057	63655
4164	317147	63581
4165	317225	63506
4166	317301	63429
4167	317383	63354
4168	317484	63283
4169	317561	63207
4170	317656	63135
4171	317745	63061
4172	317842	62989
4173	317946	62919
4174	318038	62845
4175	318154	62777
4176	318245	62704
4177	318334	62630
4178	318423	62556
4179	318519	62484
4180	318618	62412
4181	318714	62340
4182	318809	62268
4183	318914	62197
4184	319003	62123
4185	319109	62053
4186	319185	61977
4187	319272	61902
4188	319352	61827
4189	319451	61755
4190	319527	61679
4191	319608	61603
4192	319689	61528
4193	319793	61457
4194	319879	61383
4195	319965	61309
4196	320047	61233
4197	320145	61161
4198	320232	61087
4199	320329	61015
4200	320426	60942
4201	320513	60868
4202	320604	60795
4203	320704	60723
4204	320784	60647
4205	320855	60570
4206	320953	60498
4207	321056	60427
4208	321150	60354
4209	321234	60279
4210	321321	60204
4211	321407	60130
4212	321512	60059
4213	321597	59984
4214	321697	59912
4215	321791	59839
4216	321884	59766
4217	321962	59690
4218	322046	59615
4219	322132	59541
4220	322227	59468
4221	322313	59393
4222	322407	59320
4223	322495	59246
4224	322575	59170
4225	322666	59096
4226	322749	59021
4227	322824	58945
4228	322905	58869
4229	323001	58797
4230	323100	58724
4231	323185	58650
4232	323281	58577
4233	323354	58500
4234	323422	58422
4235	323520	58349
4236	323594	58273
4237	323706	58202
4238	323797	58129
4239	323880	58054
4240	323972	57980
4241	324054	57905
4242	324144	57831
4243	324247	57759
4244	324325	57683
4245	324410	57608
4246	324499	57534
4247	324595	57461
4248	324693	57388
4249	324787	57315
4250	324872	57240
4251	324977	57169
4252	325064	57094
4253	325140	57018
4254	325227	56943
4255	325319	56869
4256	325404	56794
4257	325482	56718
4258	325570	56644
4259	325657	56569
4260	325744	56495
4261	325825	56419
4262	325906	56343
4263	326002	56270
4264	326090	56196
4265	326171	56120
4266	326247	56043
4267	326334	55969
4268	326415	55893
4269	326501	55818
4270	326578	55742
4271	326660	55666
4272	326753	55593
4273	326832	55517
4274	326917	55442
4275	327017	55369
4276	327103	55294
4277	327189	55219
4278	327278	55145
4279	327359	55069
4280	327460	54997
4281	327546	54922
4282	327623	54846
4283	327713	54771
4284	327803	54697
4285	327894	54623
4286	327991	54550
4287	328087	54477
4288	328176	54402
4289	328271	54329
4290	328358	54254
4291	328454	54181
4292	328551	54108
4293	328649	54035
4294	328728	53958
4295	328825	53885
4296	328905	53809
4297	328991	53734
4298	329091	53661
4299	329183	53588
4300	329262	53511
4301	329355	53437
4302	329442	53363
4303	329532	53288
4304	329618	53213
4305	329716	53140
4306	329811	53067
4307	329902	52992
4308	329997	52919
4309	330080	52843
4310	330167	52768
4311	330254	52693
4312	330340	52618
4313	330431	52544
4314	330518	52469
4315	330605	52394
4316	330689	52318
4317	330781	52244
4318	330877	52171
4319	330962	52095
4320	331048	52020
4321	331135	51945
4322	331217	51870
4323	331305	51795
4324	331392	51720
4325	331472	51644
4326	331565	51570
4327	331647	51494
4328	331722	51417
4329	331807	51342
4330	331883	51265
4331	331963	51189
4332	332037	51112
4333	332129	51037
4334	332228	50964
4335	332314	50889
4336	332410	50815
4337	332499	50741
4338	332583	50665
4339	332672	50590
4340	332760	50515
4341	332846	50440
4342	332932	50365
4343	333028	50291
4344	333129	50218
4345	333221	50144
4346	333325	50071
4347	333412	49996
4348	333500	49921
4349	333595	49847
4350	333680	49772
4351	333768	49697
4352	333847	49620
4353	333935	49545
4354	334029	49471
4355	334109	49395
4356	334203	49321
4357	334293	49246
4358	334367	49169
4359	334452	49093
4360	334541	49019
4361	334634	48944
4362	334701	48866
4363	334794	48792
4364	334871	48715
4365	334965	48641
4366	335052	48566
4367	335123	48488
4368	335204	48412
4369	335284	48336
4370	335372	48261
4371	335459	48185
4372	335549	48110
4373	335649	48037
4374	335746	47963
4375	335830	47888
4376	335936	47815
4377	336008	47738
4378	336107	47664
4379	336195	47589
4380	336296	47516
4381	336404	47443
4382	336487	47367
4383	336571	47291
4384	336657	47216
4385	336741	47140
4386	336825	47065
4387	336919	46990
4388	337021	46917
4389	337104	46841
4390	337193	46766
4391	337274	46690
4392	337369	46615
4393	337456	46540
4394	337548	46465
4395	337630	46389
4396	337723	46315
4397	337814	46240
4398	337902	46164
4399	337991	46089
4400	338083	46015
4401	338174	45940
4402	338257	45864
4403	338348	45789
4404	338430	45713
4405	338534	45639
4406	338622	45564
4407	338724	45491
4408	338808	45415
4409	338886	45338
4410	338971	45262
4411	339061	45187
4412	339139	45111
4413	339226	45035
4414	339307	44959
4415	339403	44884
4416	339479	44807
4417	339550	44730
4418	339629	44653
4419	339710	44577
4420	339798	44502
4421	339870	44424
4422	339958	44349
4423	340029	44271
4424	340115	44195
4425	340201	44120
4426	340299	44046
4427	340387	43970
4428	340494	43897
4429	340594	43823
4430	340676	43747
4431	340763	43671
4432	340862	43597
4433	340952	43522
4434	341027	43445
4435	341110	43369
4436	341195	43293
4437	341268	43216
4438	341347	43139
4439	341437	43064
4440	341528	42989
4441	341619	42913
4442	341714	42839
4443	341808	42764
4444	341885	42687
4445	341981	42613
4446	342072	42537
4447	342167	42463
4448	342249	42386
4449	342330	42310
4450	342404	42233
4451	342488	42157
4452	342568	42080
4453	342654	42004
4454	342739	41928
4455	342817	41852
4456	342906	41776
4457	343027	41705
4458	343128	41631
4459	343213	41554
4460	343288	41477
4461	343380	41402
4462	343470	41327
4463	343556	41251
4464	343634	41174
4465	343728	41099
4466	343800	41022
4467	343892	40946
4468	343984	40871
4469	344074	40796
4470	344160	40720
4471	344250	40644
4472	344329	40568
4473	344417	40492
4474	344508	40417
4475	344596	40341
4476	344676	40264
4477	344774	40190
4478	344866	40115
4479	344944	40038
4480	345046	39964
4481	345146	39889
4482	345243	39815
4483	345339	39740
4484	345424	39664
4485	345514	39588
4486	345608	39513
4487	345710	39439
4488	345793	39363
4489	345875	39286
4490	345976	39212
4491	346070	39137
4492	346153	39060
4493	346252	38986
4494	346354	38911
4495	346449	38836
4496	346534	38760
4497	346626	38685
4498	346696	38607
4499	346785	38531
4500	346866	38455
4501	346944	38378
4502	347052	38304
4503	347151	38229
4504	347230	38152
4505	347326	38077
4506	347408	38001
4507	347502	37926
4508	347579	37849
4509	347659	37772
4510	347748	37696
4511	347839	37620
4512	347927	37544
4513	348037	37471
4514	348118	37394
4515	348193	37317
4516	348281	37241
4517	348376	37166
4518	348461	37090
4519	348548	37014
4520	348640	36938
4521	348733	36863
4522	348817	36786
4523	348919	36712
4524	349010	36636
4525	349112	36561
4526	349217	36487
4527	349306	36411
4528	349405	36336
4529	349498	36261
4530	349576	36184
4531	349662	36108
4532	349742	36031
4533	349816	35953
4534	349904	35877
4535	349988	35801
4536	350070	35724
4537	350161	35648
4538	350252	35573
4539	350358	35498
4540	350444	35422
4541	350523	35345
4542	350609	35269
4543	350700	35193
4544	350780	35116
4545	350862	35039
4546	350946	34963
4547	351024	34886
4548	351121	34811
4549	351201	34734
4550	351292	34658
4551	351375	34581
4552	351454	34504
4553	351538	34428
4554	351628	34352
4555	351719	34276
4556	351809	34200
4557	351896	34124
4558	351985	34048
4559	352077	33972
4560	352174	33897
4561	352252	33819
4562	352347	33744
4563	352435	33668
4564	352528	33592
4565	352625	33517
4566	352713	33441
4567	352787	33363
4568	352869	33286
4569	352946	33209
4570	353033	33133
4571	353120	33056
4572	353196	32979
4573	353284	32903
4574	353353	32825
4575	353439	32748
4576	353526	32672
4577	353609	32595
4578	353689	32518
4579	353782	32442
4580	353866	32366
4581	353947	32289
4582	354041	32213
4583	354135	32137
4584	354217	32061
4585	354291	31983
4586	354379	31907
4587	354471	31831
4588	354551	31754
4589	354639	31677
4590	354725	31601
4591	354811	31525
4592	354900	31448
4593	355001	31373
4594	355093	31297
4595	355190	31222
4596	355282	31146
4597	355373	31070
4598	355462	30993
4599	355549	30917
4600	355634	30840
4601	355722	30764
4602	355811	30688
4603	355897	30611
4604	355975	30534
4605	356056	30457
4606	356143	30380
4607	356226	30303
4608	356315	30227
4609	356391	30150
4610	356495	30075
4611	356575	29998
4612	356657	29921
4613	356753	29845
4614	356851	29769
4615	356926	29692
4616	357010	29615
4617	357090	29538
4618	357165	29460
4619	357261	29385
4620	357355	29309
4621	357438	29232
4622	357528	29155
4623	357627	29080
4624	357699	29002
4625	357784	28925
4626	357872	28849
4627	357956	28772
4628	358033	28695
4629	358120	28618
4630	358215	28542
4631	358303	28466
4632	358395	28390
4633	358493	28314
4634	358589	28238
4635	358683	28162
4636	358782	28086
4637	358879	28010
4638	358985	27935
4639	359085	27860
4640	359175	27783
4641	359265	27707
4642	359340	27629
4643	359432	27553
4644	359520	27476
4645	359615	27400
4646	359710	27324
4647	359792	27247
4648	359884	27171
4649	359977	27095
4650	360054	27017
4651	360134	26940
4652	360225	26864
4653	360306	26786
4654	360387	26709
4655	360467	26632
4656	360558	26556
4657	360644	26479
4658	360733	26402
4659	360808	26325
4660	360893	26248
4661	360977	26171
4662	361063	26094
4663	361150	26017
4664	361243	25941
4665	361333	25864
4666	361418	25787
4667	361507	25711
4668	361589	25634
4669	361685	25558
4670	361766	25480
4671	361870	25405
4672	361953	25328
4673	362044	25251
4674	362143	25175
4675	362234	25099
4676	362334	25023
4677	362422	24946
4678	362507	24869
4679	362609	24793
4680	362694	24716
4681	362787	24640
4682	362876	24563
4683	362975	24487
4684	363068	24411
4685	363158	24334
4686	363252	24258
4687	363357	24182
4688	363446	24105
4689	363544	24029
4690	363645	23953
4691	363737	23877
4692	363827	23800
4693	363912	23723
4694	363992	23645
4695	364073	23568
4696	364172	23492
4697	364265	23415
4698	364344	23338
4699	364427	23261
4700	364521	23184
4701	364611	23108
4702	364695	23030
4703	364768	22953
4704	364856	22876
4705	364938	22798
4706	365032	22722
4707	365130	22646
4708	365222	22569
4709	365315	22492
4710	365387	22414
4711	365473	22337
4712	365564	22261
4713	365653	22184
4714	365727	22106
4715	365817	22029
4716	365885	21951
4717	365976	21874
4718	366057	21797
4719	366142	21720
4720	366224	21642
4721	366317	21566
4722	366388	21488
4723	366472	21411
4724	366574	21335
4725	366653	21257
4726	366728	21179
4727	366811	21102
4728	366904	21025
4729	366995	20949
4730	367081	20871
4731	367156	20794
4732	367263	20718
4733	367344	20640
4734	367415	20562
4735	367496	20485
4736	367579	20408
4737	367674	20331
4738	367762	20254
4739	367838	20176
4740	367927	20099
4741	368014	20022
4742	368102	19945
4743	368184	19868
4744	368268	19791
4745	368350	19713
4746	368442	19636
4747	368542	19560
4748	368643	19484
4749	368750	19407
4750	368843	19331
4751	368932	19254
4752	369009	19176
4753	369083	19098
4754	369168	19021
4755	369253	18944
4756	369348	18867
4757	369426	18789
4758	369508	18712
4759	369597	18635
4760	369685	18558
4761	369764	18480
4762	369842	18402
4763	369910	18324
4764	369997	18247
4765	370070	18169
4766	370134	18091
4767	370219	18014
