iter	RMSE
3156	0.9305149577
3157	0.9303964443
3158	0.9303145229
3159	0.9302564405
3160	0.9301278129
3161	0.9299760766
3162	0.9297986847
3163	0.929722028
3164	0.9296643298
3165	0.9295592975
3166	0.9295257728
3167	0.9294463569
3168	0.9292943714
3169	0.9292591818
3170	0.9291572034
3171	0.9289894219
3172	0.9289296739
3173	0.9288176502
3174	0.9286488535
3175	0.9279656149
3176	0.9278654792
3177	0.927797596
3178	0.927708014
3179	0.9276049463
3180	0.9275258989
3181	0.9272518388
3182	0.9271563117
3183	0.9270739251
3184	0.9269996901
3185	0.9269104908
3186	0.9268578708
3187	0.9267428229
3188	0.9266770857
3189	0.9265819425
3190	0.9264809977
3191	0.9263682029
3192	0.9262862777
3193	0.9261642381
3194	0.92593261
3195	0.9258685364
3196	0.9254843953
3197	0.9253061006
3198	0.9252076967
3199	0.9250895865
3200	0.9249969442
3201	0.9249194796
3202	0.9247940951
3203	0.9247120003
3204	0.9246289231
3205	0.9245475955
3206	0.924445165
3207	0.9243231609
3208	0.9242250078
3209	0.9241727184
3210	0.9240964291
3211	0.9239387894
3212	0.9238278642
3213	0.9237332906
3214	0.92368525
3215	0.9236101391
3216	0.9235234511
3217	0.9231771634
3218	0.9230968606
3219	0.9229759119
3220	0.9226410308
3221	0.9224703276
3222	0.9223581788
3223	0.9222715086
3224	0.9221308346
3225	0.9220344786
3226	0.9219584623
3227	0.9218702507
3228	0.9213120476
3229	0.9211467279
3230	0.9209880025
3231	0.9209047819
3232	0.9208210621
3233	0.9206693748
3234	0.920582686
3235	0.9204619127
3236	0.9203487255
3237	0.9202324178
3238	0.920153048
3239	0.9199539887
3240	0.919866877
3241	0.9194488717
3242	0.9193432821
3243	0.9192252687
3244	0.919193434
3245	0.9190726446
3246	0.9189624042
3247	0.9188715845
3248	0.9187553903
3249	0.9187152528
3250	0.9185519596
3251	0.918423609
3252	0.9183263082
3253	0.9181953102
3254	0.9180832651
3255	0.9179820756
3256	0.9178491676
3257	0.9177904349
3258	0.9177179294
3259	0.917624103
3260	0.9175136433
3261	0.9174717822
3262	0.9174178161
3263	0.9173857194
3264	0.9172767042
3265	0.91720625
3266	0.9171005013
3267	0.9170566896
3268	0.9169574875
3269	0.9168475734
3270	0.9167718369
3271	0.91669466
3272	0.9166009143
3273	0.9165267743
3274	0.9164439992
3275	0.9163578877
3276	0.9162781859
3277	0.9161981445
3278	0.9160816892
3279	0.9159922552
3280	0.9159250751
3281	0.9157954582
3282	0.9156598121
3283	0.9156024865
3284	0.9155104251
3285	0.915427928
3286	0.915366891
3287	0.9152997801
3288	0.9152689721
3289	0.9152141735
3290	0.9151366286
3291	0.9150773932
3292	0.9150126653
3293	0.914966087
3294	0.914885396
3295	0.9148330727
3296	0.9147857071
3297	0.9146492072
3298	0.9145728472
3299	0.9144528437
3300	0.9143747668
3301	0.9142630192
3302	0.9141799178
3303	0.9140858442
3304	0.9139534444
3305	0.9138586548
3306	0.9137526776
3307	0.9136175942
3308	0.9135247807
3309	0.9134741982
3310	0.9133776446
3311	0.9132946163
3312	0.913246793
3313	0.9131669409
3314	0.9131161191
3315	0.9129985901
3316	0.9128394261
3317	0.9127292637
3318	0.9126369694
3319	0.9126017489
3320	0.9125499111
3321	0.9124883057
3322	0.9124292899
3323	0.9123002359
3324	0.912240083
3325	0.9121670373
3326	0.9120904105
3327	0.9120054344
3328	0.9117459772
3329	0.911659781
3330	0.9115679594
3331	0.9115093199
3332	0.9114214997
3333	0.9113667092
3334	0.911281032
3335	0.9110252278
3336	0.9109556773
3337	0.9108550923
3338	0.9108066935
3339	0.9107565627
3340	0.9106641632
3341	0.9105435645
3342	0.9104877753
3343	0.9103827505
3344	0.9102799551
3345	0.9093978496
3346	0.9092933305
3347	0.9092019188
3348	0.9090704359
3349	0.9089976196
3350	0.9089349441
3351	0.9085968164
3352	0.9084735111
3353	0.908433667
3354	0.9083513527
3355	0.9081982697
3356	0.9081378723
3357	0.9080412863
3358	0.9079228926
3359	0.9078429573
3360	0.9077856909
3361	0.9076394863
3362	0.9075963267
3363	0.9075324307
3364	0.9073660355
3365	0.9073320614
3366	0.9071979279
3367	0.9069944386
3368	0.9069479866
3369	0.9068689566
3370	0.9068062033
3371	0.9067385139
3372	0.9066176475
3373	0.9065284313
3374	0.9064514847
3375	0.9063605277
3376	0.9062857483
3377	0.9062167972
3378	0.9061573676
3379	0.9061013468
3380	0.9060560744
3381	0.9059318159
3382	0.9058598204
3383	0.905786952
3384	0.9056894066
3385	0.9056055927
3386	0.9055089679
3387	0.9054361445
3388	0.90531777
3389	0.9052186549
3390	0.905152595
3391	0.9050371895
3392	0.9049549599
3393	0.9048771047
3394	0.9048061542
3395	0.9047212024
3396	0.9046020981
3397	0.9043762742
3398	0.9042964821
3399	0.9042550753
3400	0.9042239444
3401	0.9041788931
3402	0.9041103885
3403	0.9039838092
3404	0.9039329609
3405	0.9038043271
3406	0.9037021648
3407	0.9035938445
3408	0.9035514719
3409	0.9034930732
3410	0.9033713554
3411	0.9033233657
3412	0.9032653512
3413	0.9032016012
3414	0.9029363284
3415	0.9028561861
3416	0.9027341718
3417	0.9026932927
3418	0.9026451314
3419	0.9025739943
3420	0.9024968968
3421	0.9023935859
3422	0.9022932899
3423	0.9021740452
3424	0.9021328873
3425	0.9020554616
3426	0.9019461819
3427	0.9013185547
3428	0.9012532921
3429	0.9011669307
3430	0.901138405
3431	0.9011009972
3432	0.9010373409
3433	0.900969685
3434	0.9008974944
3435	0.9007683031
3436	0.900736139
3437	0.9006749764
3438	0.9005911564
3439	0.9005439564
3440	0.9004742975
3441	0.9003535877
3442	0.9002612946
3443	0.9001629472
3444	0.9000523283
3445	0.8999600141
3446	0.8998562172
3447	0.8997522864
3448	0.8996959537
3449	0.8996273974
3450	0.8995390912
3451	0.8994945451
3452	0.8993868683
3453	0.8993164534
3454	0.89921592
3455	0.8990920069
3456	0.8989953753
3457	0.8988028056
3458	0.898744346
3459	0.8986632941
3460	0.8985999912
3461	0.8984704595
3462	0.8984288552
3463	0.8983934647
3464	0.8981439229
3465	0.8980776114
3466	0.8979817894
3467	0.8979362548
3468	0.8978538702
3469	0.8978005259
3470	0.8976993486
3471	0.8975971072
3472	0.8974255198
3473	0.8973741503
3474	0.8973121119
3475	0.8972439754
3476	0.8969002775
3477	0.8968176181
3478	0.8966784804
3479	0.8966243886
3480	0.8965122107
3481	0.8964211798
3482	0.8963194703
3483	0.8962086759
3484	0.8961501303
3485	0.8960439835
3486	0.8957698334
3487	0.8957046423
3488	0.8956111856
3489	0.8953163391
3490	0.8952701782
3491	0.8952098144
3492	0.8951760869
3493	0.8950863737
3494	0.89502413
3495	0.8949335315
3496	0.8948480436
3497	0.8947559969
3498	0.8946597779
3499	0.8945867107
3500	0.8945082301
3501	0.8944518131
3502	0.8944040829
3503	0.894278894
3504	0.8942302
3505	0.8940681991
3506	0.894011497
3507	0.8939624036
3508	0.893831575
3509	0.8937086382
3510	0.8936085978
3511	0.8935536877
3512	0.8934654511
3513	0.8933444031
3514	0.8932724791
3515	0.8931902263
3516	0.8930897064
3517	0.8929762214
3518	0.8928403563
3519	0.8923304237
3520	0.8922339537
3521	0.8921665738
3522	0.8919340769
3523	0.8918197887
3524	0.8917331861
3525	0.8916664441
3526	0.8915591382
3527	0.8914941651
3528	0.8913933754
3529	0.8912683707
3530	0.8912162541
3531	0.8910954852
3532	0.8910183105
3533	0.8909519139
3534	0.8905122218
3535	0.8904278251
3536	0.890356549
3537	0.8901831848
3538	0.8901644638
3539	0.8900535628
3540	0.8899555659
3541	0.8898525612
3542	0.8897545561
3543	0.8896864518
3544	0.8895968303
3545	0.8895183402
3546	0.889347035
3547	0.8891893052
3548	0.8890635998
3549	0.8889367257
3550	0.8888626929
3551	0.8887831319
3552	0.8887009131
3553	0.8886421709
3554	0.888575408
3555	0.8885122879
3556	0.888451747
3557	0.8883697729
3558	0.8883010717
3559	0.888189455
3560	0.8881029476
3561	0.8876018039
3562	0.8874873149
3563	0.887382556
3564	0.8872695537
3565	0.8871906566
3566	0.8871300888
3567	0.8870737074
3568	0.8870019762
3569	0.8869429069
3570	0.8868211524
3571	0.8867862621
3572	0.8867404032
3573	0.8866885972
3574	0.8866393728
3575	0.8865566715
3576	0.8864605947
3577	0.8863882538
3578	0.8863034424
3579	0.8862360478
3580	0.8860945978
3581	0.8860198934
3582	0.8859538336
3583	0.885879858
3584	0.8857512258
3585	0.8856847413
3586	0.8856524923
3587	0.8856315183
3588	0.8854748543
3589	0.8854036967
3590	0.8852981548
3591	0.8852508981
3592	0.885183645
3593	0.8847114509
3594	0.8846125606
3595	0.8845203185
3596	0.8844448171
3597	0.8844219756
3598	0.8843560727
3599	0.8843172287
3600	0.8842302079
3601	0.8841283976
3602	0.8840225376
3603	0.8839830826
3604	0.8839017788
3605	0.8838084982
3606	0.8837497534
3607	0.8836654149
3608	0.8835952463
3609	0.8835095115
3610	0.8834706865
3611	0.8834076705
3612	0.883314409
3613	0.883222128
3614	0.8831798407
3615	0.8830751032
3616	0.8830456138
3617	0.8829911711
3618	0.8828886839
3619	0.8827816616
3620	0.8827481741
3621	0.8825769473
3622	0.8824918779
3623	0.8823993211
3624	0.8823459066
3625	0.8822994172
3626	0.8819583996
3627	0.8818456764
3628	0.8817293135
3629	0.8816549496
3630	0.8815890396
3631	0.8815137105
3632	0.8814103704
3633	0.8812199254
3634	0.8811718498
3635	0.8811283863
3636	0.8810522043
3637	0.8809642519
3638	0.8809038524
3639	0.8808428186
3640	0.8807432546
3641	0.8806317874
3642	0.8805733114
3643	0.8804099836
3644	0.8802904953
3645	0.8802210356
3646	0.8801535153
3647	0.8800628591
3648	0.8799556442
3649	0.8798420066
3650	0.8797875869
3651	0.8796912104
3652	0.8796019194
3653	0.8794338116
3654	0.8793623612
3655	0.8792554495
3656	0.8791976119
3657	0.8790873946
3658	0.8790190797
3659	0.8789361272
3660	0.8788277471
3661	0.878726744
3662	0.8786248039
3663	0.8785091761
3664	0.8784264852
3665	0.8783455883
3666	0.8782454376
3667	0.8781828802
3668	0.8781187115
3669	0.8779963588
3670	0.8778740739
3671	0.8778221481
3672	0.8777292009
3673	0.8776555419
3674	0.8776079508
3675	0.8775735185
3676	0.8775108695
3677	0.877430438
3678	0.8773840103
3679	0.8773200093
3680	0.8772617176
3681	0.8771594024
3682	0.8770334654
3683	0.8767659131
3684	0.8766737429
3685	0.8765863999
3686	0.8764820271
3687	0.8763883551
3688	0.8763123828
3689	0.8761951694
3690	0.8760637757
3691	0.8759735326
3692	0.8759046245
3693	0.8758420312
3694	0.8757936401
3695	0.8757456419
3696	0.8756704498
3697	0.8755432609
3698	0.8754392891
3699	0.875373744
3700	0.875288813
3701	0.8752104002
3702	0.8750531901
3703	0.8749848598
3704	0.8749172286
3705	0.8748447383
3706	0.8747236857
3707	0.8746316324
3708	0.8745519099
3709	0.8744972573
3710	0.8744448137
3711	0.8743649663
3712	0.8743089648
3713	0.874177214
3714	0.8741126043
3715	0.8740296589
3716	0.8740033135
3717	0.8739079295
3718	0.8738317002
3719	0.8737632459
3720	0.8736587389
3721	0.8735745703
3722	0.8735198316
3723	0.8734475152
3724	0.8733411497
3725	0.873134307
3726	0.873083057
3727	0.8730310773
3728	0.8729630095
3729	0.87288025
3730	0.8728273629
3731	0.8727790126
3732	0.8725225965
3733	0.8724504495
3734	0.8723726172
3735	0.8722855044
3736	0.8721951993
3737	0.8720892819
3738	0.8719898508
3739	0.8719154524
3740	0.8718445552
3741	0.8718156532
3742	0.8717675883
3743	0.8717164144
3744	0.8716293706
3745	0.8715782712
3746	0.8715405548
3747	0.8714674053
3748	0.8714177512
3749	0.8712983574
3750	0.8712776441
3751	0.8711898004
3752	0.8711145993
3753	0.8710833815
3754	0.8709500433
3755	0.8708877258
3756	0.8707814197
3757	0.8707500809
3758	0.870701918
3759	0.8706491732
3760	0.8705950057
3761	0.8705709136
3762	0.8704881661
3763	0.8704262241
3764	0.8699811698
3765	0.8698694219
3766	0.8697941732
3767	0.869726593
3768	0.8696840108
3769	0.8696443565
3770	0.869554888
3771	0.8694821735
3772	0.8693911667
3773	0.8693418004
3774	0.8692270114
3775	0.869137575
3776	0.869086587
3777	0.8690644033
3778	0.8690089243
3779	0.8689198707
3780	0.8688646025
3781	0.8687808139
3782	0.8687219232
3783	0.868661535
3784	0.8686143908
3785	0.8685293578
3786	0.8684182206
3787	0.8683634199
3788	0.8683195624
3789	0.868269772
3790	0.8681773585
3791	0.8681220733
3792	0.8680328916
3793	0.8679870335
3794	0.8679189865
3795	0.8678390894
3796	0.8677866549
3797	0.8677567587
3798	0.8676750719
3799	0.8675761206
3800	0.8673934919
3801	0.8673386114
3802	0.8672718405
3803	0.8672089478
3804	0.8671070403
3805	0.8670334118
3806	0.8669100677
3807	0.8668526893
3808	0.8667048644
3809	0.8666587455
3810	0.8665970051
3811	0.866485437
3812	0.8664351961
3813	0.8663523486
3814	0.8662867967
3815	0.8662219471
3816	0.866168059
3817	0.8660843856
3818	0.8660233213
3819	0.865945542
3820	0.8658567827
3821	0.8658258041
3822	0.8657597949
3823	0.8657308718
3824	0.8656213299
3825	0.865519362
3826	0.8654775061
3827	0.8654439481
3828	0.8653910144
3829	0.8652532252
3830	0.8651847917
3831	0.8651519312
3832	0.8650736475
3833	0.8650155834
3834	0.8649368465
3835	0.8648595004
3836	0.8647477349
3837	0.8646364219
3838	0.8645627671
3839	0.8642672654
3840	0.8642393179
3841	0.8641792617
3842	0.8641090159
3843	0.8640886331
3844	0.8639936779
3845	0.8639112687
3846	0.8638296454
3847	0.8637197578
3848	0.863584789
3849	0.8635074589
3850	0.8634112258
3851	0.8633134964
3852	0.863233284
3853	0.8631554607
3854	0.8630761775
3855	0.8628212944
3856	0.8627295945
3857	0.8626735525
3858	0.8626357894
3859	0.8625796065
3860	0.8625156
3861	0.8624202414
3862	0.862365249
3863	0.8623007478
3864	0.8622775383
3865	0.8621775718
3866	0.8621255104
3867	0.862095272
3868	0.8620421844
3869	0.8619985986
3870	0.8619676424
3871	0.8619019543
3872	0.8617282747
3873	0.8616534955
3874	0.8615880895
3875	0.8615406186
3876	0.8614387022
3877	0.8613391587
3878	0.8612926463
3879	0.8611581669
3880	0.8611231805
3881	0.8610703726
3882	0.8609988949
3883	0.8609329621
3884	0.8607066749
3885	0.8605951488
3886	0.8605420091
3887	0.8604799118
3888	0.8604318766
3889	0.86038121
3890	0.8602768131
3891	0.8601238266
3892	0.8599843171
3893	0.8599043623
3894	0.8598413002
3895	0.8598088092
3896	0.8597659101
3897	0.8596958714
3898	0.8596707244
3899	0.8595425445
3900	0.8594901301
3901	0.8593975459
3902	0.8592405324
3903	0.8591867265
3904	0.8590616869
3905	0.8590297855
3906	0.8589775939
3907	0.8589242897
3908	0.8588433803
3909	0.8587593465
3910	0.858727158
3911	0.8586366426
3912	0.8585772502
3913	0.8585312376
3914	0.8584095175
3915	0.8583461086
3916	0.8582829427
3917	0.8582318833
3918	0.8581522313
3919	0.8580995336
3920	0.8580281501
3921	0.8579686894
3922	0.8578751155
3923	0.857731029
3924	0.8576518078
3925	0.8575845959
3926	0.8575238404
3927	0.8574966795
3928	0.8574010173
3929	0.8573243163
3930	0.8572605508
3931	0.8571964597
3932	0.8571353633
3933	0.85706606
3934	0.8570171861
3935	0.8568813138
3936	0.8567951644
3937	0.8567117049
3938	0.8565991756
3939	0.8565075805
3940	0.8564448828
3941	0.8563577973
3942	0.856304565
3943	0.8562423454
3944	0.8561514177
3945	0.8560959913
3946	0.8560218371
3947	0.8558846362
3948	0.8558150274
3949	0.8557134025
3950	0.8556583963
3951	0.8555951299
3952	0.855540208
3953	0.8554895996
3954	0.855346285
3955	0.8552316978
3956	0.8551432311
3957	0.8550588948
3958	0.8550241843
3959	0.8549593639
3960	0.8548684789
3961	0.8548082057
3962	0.8547134804
3963	0.8546372172
3964	0.8546078243
3965	0.8545552419
3966	0.8545102593
3967	0.8544428199
3968	0.8543556901
3969	0.8542554592
3970	0.8541846177
3971	0.8541059259
3972	0.8538320586
3973	0.8537852941
3974	0.8537441476
3975	0.8536843915
3976	0.8536390777
3977	0.8535447568
3978	0.8534938032
3979	0.8534614101
3980	0.8534246509
3981	0.8533074834
3982	0.853197009
3983	0.8530984615
3984	0.8530145759
3985	0.8529762573
3986	0.8528766115
3987	0.8528233174
3988	0.8526669285
3989	0.8525734351
3990	0.8524931884
3991	0.8523468825
3992	0.8522544887
3993	0.8522178883
3994	0.8521063241
3995	0.8520186442
3996	0.8519542493
3997	0.8518884082
3998	0.8518408749
3999	0.851748133
4000	0.8516851336
4001	0.8515848007
4002	0.8514644777
4003	0.851424007
4004	0.851362568
4005	0.8512225929
4006	0.8511649521
4007	0.851064043
4008	0.8510026834
4009	0.8509550126
4010	0.8501707202
4011	0.8501049966
4012	0.8499649051
4013	0.8498817155
4014	0.8498254751
4015	0.8497301092
4016	0.8496613533
4017	0.8495888
4018	0.8495257297
4019	0.8494791306
4020	0.8493787004
4021	0.8492984928
4022	0.8492158783
4023	0.8491662912
4024	0.8490652812
4025	0.849005838
4026	0.8489079511
4027	0.8488305098
4028	0.8487672058
4029	0.8487209045
4030	0.848664922
4031	0.8485845719
4032	0.8485372328
4033	0.8484391103
4034	0.8484112841
4035	0.8483517476
4036	0.8483071766
4037	0.8482554347
4038	0.848177553
4039	0.8479777533
4040	0.8478693222
4041	0.8478250541
4042	0.8478032963
4043	0.8476965424
4044	0.8476434386
4045	0.8475992347
4046	0.8475461488
4047	0.8474985759
4048	0.8474474489
4049	0.8473948162
4050	0.8472934459
4051	0.847233618
4052	0.847196403
4053	0.8471304288
4054	0.8470834988
4055	0.8470327094
4056	0.8469297217
4057	0.8468734466
4058	0.8467648971
4059	0.846676327
4060	0.8465988987
4061	0.8464926018
4062	0.8464577867
4063	0.8464307215
4064	0.8463763198
4065	0.8462778531
4066	0.8460384564
4067	0.8459651323
4068	0.8459030916
4069	0.8458138182
4070	0.8457811727
4071	0.8457507407
4072	0.8457198235
4073	0.8456701122
4074	0.8455967445
4075	0.8455561725
4076	0.8454798939
4077	0.8454300816
4078	0.8453954575
4079	0.8453425312
4080	0.8452893301
4081	0.8452009997
4082	0.8450969369
4083	0.8450083887
4084	0.8448281294
4085	0.844747962
4086	0.8446598091
4087	0.8446033374
4088	0.8445664356
4089	0.8445228071
4090	0.8444348884
4091	0.8443395286
4092	0.8442536592
4093	0.8441855327
4094	0.8441033909
4095	0.8440496163
4096	0.843988703
4097	0.8439419353
4098	0.843859084
4099	0.8438323895
4100	0.8437675812
4101	0.8437356634
4102	0.8436880119
4103	0.843605935
4104	0.8435624768
4105	0.8435239646
4106	0.8434152101
4107	0.8432965996
4108	0.8432250043
4109	0.8431846489
4110	0.8430938965
4111	0.8430337599
4112	0.8429528682
4113	0.8429046635
4114	0.8427733884
4115	0.8427315667
4116	0.8426207195
4117	0.8425193434
4118	0.8424021451
4119	0.8423325817
4120	0.8422965791
4121	0.8422263317
4122	0.8421002319
4123	0.8420448388
4124	0.8419830152
4125	0.8418969893
4126	0.8417882112
4127	0.8417026136
4128	0.8416393973
4129	0.8415869827
4130	0.8415142849
4131	0.8414618809
4132	0.841415966
4133	0.8410367741
4134	0.840957935
4135	0.8409155343
4136	0.8407814153
4137	0.8407041387
4138	0.8406224221
4139	0.8405680997
4140	0.8405121328
4141	0.8404345388
4142	0.840374214
4143	0.8403142932
4144	0.8400429802
4145	0.8399555506
4146	0.8398518395
4147	0.8398027415
4148	0.8397680357
4149	0.8396886898
4150	0.8396413408
4151	0.8395841878
4152	0.8395342305
4153	0.8394551751
4154	0.8393867239
4155	0.8393085507
4156	0.8392053879
4157	0.8391177403
4158	0.8390815668
4159	0.839038634
4160	0.8389856495
4161	0.8388666526
4162	0.8388070284
4163	0.8387287606
4164	0.8386383626
4165	0.8385841293
4166	0.8385197667
4167	0.8384642754
4168	0.838355799
4169	0.8383086327
4170	0.8382229477
4171	0.8381599442
4172	0.8380514677
4173	0.8380141287
4174	0.837893902
4175	0.8377527269
4176	0.8376435622
4177	0.8376000424
4178	0.8375570686
4179	0.8374742008
4180	0.8373452899
4181	0.8372581939
4182	0.8371736937
4183	0.8370745705
4184	0.8370285219
4185	0.8369581912
4186	0.8369358582
4187	0.8368539454
4188	0.8367534389
4189	0.8367218451
4190	0.8366138665
4191	0.8365766203
4192	0.836545659
4193	0.8364782013
4194	0.8364128615
4195	0.836369879
4196	0.8363124275
4197	0.8361045061
4198	0.8360135202
4199	0.835788605
4200	0.8356688195
4201	0.8356285924
4202	0.8355496739
4203	0.8354776622
4204	0.8353135015
4205	0.8352433377
4206	0.8351505239
4207	0.8350875532
4208	0.8350138187
4209	0.8349395277
4210	0.834845065
4211	0.8348082531
4212	0.8347415682
4213	0.8346957222
4214	0.8346237764
4215	0.8345771358
4216	0.8344966265
4217	0.8343418231
4218	0.8342828449
4219	0.8342351387
4220	0.8341236154
4221	0.8340549798
4222	0.833959856
4223	0.8338931588
4224	0.833805845
4225	0.8337502577
4226	0.8336780247
4227	0.8336014823
4228	0.8335318493
4229	0.8334524454
4230	0.8333356173
4231	0.8332598092
4232	0.8331678936
4233	0.8331026507
4234	0.8330802612
4235	0.8329900785
4236	0.8329558173
4237	0.8328465482
4238	0.832747601
4239	0.8326709197
4240	0.8325959981
4241	0.8325200928
4242	0.8324221656
4243	0.8323493886
4244	0.8323126193
4245	0.8322565303
4246	0.8321998143
4247	0.8319454725
4248	0.8318801508
4249	0.8317482947
4250	0.8316842195
4251	0.831574409
4252	0.8315085464
4253	0.8314274951
4254	0.8313898393
4255	0.831312004
4256	0.8312443656
4257	0.8312096174
4258	0.8311306826
4259	0.8310990654
4260	0.8310273148
4261	0.8309484079
4262	0.8308583735
4263	0.8307834721
4264	0.8307235884
4265	0.8306553008
4266	0.830614164
4267	0.8304869677
4268	0.8303790051
4269	0.8302859964
4270	0.8302338668
4271	0.8301728508
4272	0.8300976837
4273	0.8300766843
4274	0.8299485387
4275	0.8298857325
4276	0.8298285129
4277	0.8297831681
4278	0.8296988233
4279	0.8295919639
4280	0.8295162695
4281	0.8294555285
4282	0.8293891436
4283	0.8293234683
4284	0.8292732592
4285	0.8291990002
4286	0.8290262163
4287	0.8289705827
4288	0.8287537484
4289	0.8284191219
4290	0.8283639329
4291	0.8282619416
4292	0.8280771113
4293	0.8280091102
4294	0.8279682835
4295	0.8279079459
4296	0.8278756669
4297	0.8278169802
4298	0.827760501
4299	0.8277199607
4300	0.8276928901
4301	0.8276436144
4302	0.8276027431
4303	0.8275167982
4304	0.8274257008
4305	0.8273758239
4306	0.8272935907
4307	0.8272439027
4308	0.8271802274
4309	0.8271182538
4310	0.8270846797
4311	0.8269474044
4312	0.8269136512
4313	0.8268193088
4314	0.8267370477
4315	0.8264876088
4316	0.8264030149
4317	0.8263580327
4318	0.8262388326
4319	0.8261998144
4320	0.8261743945
4321	0.8261269053
4322	0.8260919415
4323	0.8260163911
4324	0.8259729843
4325	0.8259245022
4326	0.8258587653
4327	0.8258075657
4328	0.8257267653
4329	0.8256944625
4330	0.8256454325
4331	0.8256163279
4332	0.8255528874
4333	0.8254576177
4334	0.8253785843
4335	0.8253015514
4336	0.8252491944
4337	0.8252038943
4338	0.8251568115
4339	0.8251011043
4340	0.825066779
4341	0.8250286929
4342	0.8249199923
4343	0.8248347166
4344	0.8247576018
4345	0.8246721991
4346	0.8245788474
4347	0.8245063055
4348	0.8244281666
4349	0.8241253843
4350	0.8240414437
4351	0.8239715264
4352	0.8238993657
4353	0.8238001418
4354	0.8236997817
4355	0.8236604534
4356	0.8236015436
4357	0.8234826605
4358	0.8234416696
4359	0.8233402482
4360	0.8231510687
4361	0.8230574011
4362	0.8229982955
4363	0.8229068472
4364	0.8228495093
4365	0.8227929768
4366	0.8226999792
4367	0.8226139758
4368	0.8225349362
4369	0.8224712933
4370	0.822399632
4371	0.8223515727
4372	0.8222311874
4373	0.822178223
4374	0.8221018999
4375	0.8220053994
4376	0.8218902242
4377	0.8218350622
4378	0.8216773176
4379	0.8216440031
4380	0.8215578921
4381	0.8214779032
4382	0.821405962
4383	0.8213448942
4384	0.8212516447
4385	0.8212117436
4386	0.8211584364
4387	0.821052947
4388	0.8209725655
4389	0.8209364999
4390	0.8208655869
4391	0.8208082391
4392	0.8207364998
4393	0.8206957134
4394	0.8206461181
4395	0.8206307822
4396	0.8205681918
4397	0.8204848656
4398	0.8204439041
4399	0.8203983642
4400	0.8203035607
4401	0.8202118257
4402	0.8201507817
4403	0.8200760641
4404	0.8200352592
4405	0.8198903506
4406	0.8198514598
4407	0.8197664612
4408	0.8196927273
4409	0.8196603768
4410	0.8196151943
4411	0.8195523245
4412	0.8194998243
4413	0.8194373101
4414	0.8193728439
4415	0.8193090462
4416	0.8192472648
4417	0.8191974108
4418	0.8191635476
4419	0.8191147667
4420	0.8190585171
4421	0.8189994161
4422	0.8189665984
4423	0.8189331983
4424	0.8188984702
4425	0.8187529471
4426	0.8186676296
4427	0.8185860577
4428	0.8182376738
4429	0.8181550622
4430	0.8180929358
4431	0.8180346115
4432	0.8179715576
4433	0.81784101
4434	0.8177767408
4435	0.8176968863
4436	0.8176302051
4437	0.8175635088
4438	0.817509069
4439	0.8174592918
4440	0.8173944165
4441	0.8173509532
4442	0.8172634085
4443	0.8171741425
4444	0.8171098759
4445	0.8170126463
4446	0.8168781117
4447	0.8168191357
4448	0.8167576151
4449	0.8167057085
4450	0.816677869
4451	0.8165962938
4452	0.8165462916
4453	0.8165002385
4454	0.8164447858
4455	0.8164168737
4456	0.8163679564
4457	0.8163324364
4458	0.8162746554
4459	0.8155682694
4460	0.8155274201
4461	0.8154315527
4462	0.8153943619
4463	0.8153408137
4464	0.8152549389
4465	0.8151908336
4466	0.8151613669
4467	0.8151201216
4468	0.8150584015
4469	0.815000275
4470	0.8148969288
4471	0.8148237314
4472	0.8147438953
4473	0.814692256
4474	0.8146123839
4475	0.8145107218
4476	0.8144251102
4477	0.8143792158
4478	0.8143166597
4479	0.8142491427
4480	0.8140395835
4481	0.8140039046
4482	0.8139257375
4483	0.813846828
4484	0.813720684
4485	0.8136537996
4486	0.8135891234
4487	0.813478656
4488	0.8134292531
4489	0.8133722218
4490	0.813213957
4491	0.8131609531
4492	0.8130908046
4493	0.8130141946
4494	0.8129719092
4495	0.8128662604
4496	0.8127998012
4497	0.8127563459
4498	0.812698212
4499	0.8124824007
4500	0.8121995418
4501	0.8121582996
4502	0.8120585154
4503	0.811992109
4504	0.8119027896
4505	0.8118394006
4506	0.8118084521
4507	0.8117515643
4508	0.8116438644
4509	0.8116261437
4510	0.8115555911
4511	0.8114929342
4512	0.8114239366
4513	0.8113459104
4514	0.8112519338
4515	0.8112267538
4516	0.8111783922
4517	0.8109258375
4518	0.8108817648
4519	0.8108259743
4520	0.8107607193
4521	0.8106118828
4522	0.8104343191
4523	0.8103456169
4524	0.8103046861
4525	0.8101386977
4526	0.8100687393
4527	0.8100141734
4528	0.80996889
4529	0.8098658062
4530	0.8098123485
4531	0.8097710113
4532	0.8096888073
4533	0.8096324006
4534	0.809582216
4535	0.8095313053
4536	0.8094608696
4537	0.8094035914
4538	0.8093157482
4539	0.8092419689
4540	0.8091843783
4541	0.8090821293
4542	0.8090491237
4543	0.8089985373
4544	0.8089535333
4545	0.8088918474
4546	0.8088329575
4547	0.8087736728
4548	0.8087091287
4549	0.8086694187
4550	0.8086255289
4551	0.8085778504
4552	0.8085145218
4553	0.8084792889
4554	0.8084208535
4555	0.8083368317
4556	0.8082685948
4557	0.8081525459
4558	0.8079917841
4559	0.8079586405
4560	0.807884168
4561	0.8078054689
4562	0.8077499916
4563	0.807648171
4564	0.8075778374
4565	0.8075267026
4566	0.8074414873
4567	0.8073870023
